>
120.4295703	23.31872102
120.4285791	23.31807486
120.4274381	23.31761173
120.4262974	23.3170568
120.4253059	23.31650241
120.4236714	23.3152113
120.4225324	23.31428918
120.4217399	23.3136896
120.4202033	23.31276599
120.419212	23.31216566
120.4180727	23.3113353
120.4166359	23.31032023
120.4150997	23.30935068
120.413563	23.3084729
120.4115793	23.30754754
120.4098938	23.30662327
120.4087049	23.30579265
120.4073663	23.30509915
120.405632	23.30399107
120.4041455	23.3030216
120.4028581	23.30200698
120.4019537	23.30124043
>	
120.4019537	23.30124043
120.4019384	23.30122893
120.4012357	23.30064291
120.400533	23.30005679
120.3998302	23.29947085
120.3991275	23.29888473
120.3984247	23.29829869
120.397722	23.29771265
120.3970194	23.29712661
120.3963167	23.29654048
120.395614	23.29595443
120.3949921	23.29523902
120.3938023	23.29390385
120.3930581	23.29316502
120.3923707	23.29251554
120.3912861	23.29134592
120.390721	23.29071965
120.3901888	23.28993513
120.3896806	23.28936959
120.3890118	23.28855482
120.3885925	23.28758183
120.3880603	23.28679739
120.3877563	23.28589708
120.3872174	23.28505997
120.3869636	23.28400788
120.3868441	23.28319642
120.38654	23.28229611
120.3862328	23.28129122
120.3859255	23.28028633
120.3856182	23.27928134
120.385311	23.27827636
120.3847645	23.27745068
120.3842179	23.27662499
120.3836714	23.27579939
120.3830957	23.27492546
120.3825201	23.27405162
120.3819445	23.27317768
120.3813689	23.27230383
120.3807933	23.27142998
120.3803395	23.2703816
120.3798859	23.26933305
120.3794321	23.26828467
120.3789784	23.26723629
120.378601	23.26632204
120.3782238	23.2654077
120.3778465	23.26449344
120.3774692	23.26357919
120.377092	23.26266493
120.3766985	23.26183983
120.3763048	23.26101463
120.3759113	23.26018953
120.3755177	23.25936442
120.3751242	23.25853922
120.3747306	23.25771421
120.3740561	23.25682784
120.3733816	23.25594155
120.3727072	23.25505527
120.3720327	23.25416889
120.371542	23.25321471
120.3710512	23.25226052
120.3705605	23.25130625
120.3700699	23.25035206
120.3696107	23.24917206
120.3691516	23.24799206
120.3686926	23.24681207
120.3682089	23.24605521
120.3677251	23.24529835
120.3672413	23.2445414
120.3667576	23.24378453
120.3662739	23.24302758
120.3657901	23.24227071
120.3653065	23.24151393
120.3648073	23.24068341
120.3643084	23.23985288
120.3638093	23.23902244
120.3633102	23.23819191
120.3628111	23.23736138
120.3623121	23.23653093
120.361813	23.2357004
120.361256	23.2345543
120.3606992	23.23340828
120.3601423	23.23226208
120.3596978	23.23123085
120.3592536	23.23019961
120.3588092	23.22916836
120.3583649	23.22813703
120.3581418	23.22724395
120.3579187	23.22635086
120.3576956	23.22545769
120.3574725	23.22456461
120.3572494	23.22367152
120.3571899	23.22269332
120.3571303	23.22171512
120.3570708	23.22073683
120.3570113	23.21975862
120.3570341	23.21883223
120.3570569	23.21790575
120.3570796	23.21697926
120.3571024	23.21605287
120.3571252	23.21512647
120.357148	23.21419999
120.3571708	23.21327359
120.3571936	23.2123472
120.357199	23.21120338
120.3572045	23.21005955
120.35721	23.20891582
120.3570739	23.207983
120.3569377	23.20705009
120.3568016	23.20611735
120.3566656	23.20518453
120.3565294	23.20425179
120.3563934	23.20331897
>	
121.048015	24.79012121
121.0461306	24.78940515
121.0444295	24.78883235
121.0436182	24.78845038
121.0427806	24.78799674
121.0407914	24.78661177
121.0399277	24.78603868
121.0393258	24.78563274
121.0389593	24.78534618
121.0385405	24.78498796
121.0379386	24.78470146
121.0375984	24.78451043
121.0372319	24.78422387
121.0366538	24.78377351
121.0363709	24.78360825
121.0346567	24.78260691
121.0298461	24.77968055
121.0274943	24.77802215
121.0266484	24.77753089
121.0251426	24.77665644
121.022011	24.77499699
121.021829	24.77490053
121.0104034	24.76976571
121.0044263	24.7661859
>	
121.1641275	24.77975884
121.163527	24.7801986
121.162386	24.78091363
121.1610645	24.78157439
121.1596229	24.7823997
121.1566792	24.78372175
121.1530747	24.78542881
121.1508515	24.7862012
121.1499504	24.78664166
121.1485686	24.78730237
121.1456843	24.78829539
121.1435214	24.78934138
121.1421994	24.78978283
121.1408774	24.79022418
121.1396755	24.7906105
121.1364304	24.79171374
121.1344476	24.79254011
121.1321036	24.79314817
121.1304205	24.79342595
121.128497	24.793759
121.1263327	24.79392834
121.123447	24.79409924
121.1195387	24.79399848
121.119178	24.79399931
121.117494	24.79361959
121.115029	24.79362503
121.1108207	24.79396293
121.1065523	24.79430093
121.1046883	24.79414053
121.1033658	24.79436249
121.1007201	24.79420375
121.0992771	24.79420679
121.0958505	24.7946522
121.0945879	24.79470961
121.093446	24.79509544
121.0891771	24.79499466
121.0870122	24.79461561
121.0847872	24.79429137
121.0837049	24.79418399
121.0808185	24.79380624
121.0786538	24.7935366
121.0781727	24.79342805
121.0754671	24.79337851
121.0730021	24.79349287
121.0701762	24.79338876
121.0671694	24.79279184
121.0657863	24.79246577
121.0632006	24.79203238
121.0595109	24.79162421
>	
120.9265095	24.71508553
120.9253867	24.71430763
120.9225044	24.71255276
120.9217827	24.71208434
120.9208051	24.7111052
120.9141944	24.70580422
>	
120.7725046	24.41192376
120.770844	24.41238889
120.7692894	24.41273
120.7678153	24.41299762
120.7672794	24.41302133
120.7667973	24.41294698
120.7664225	24.41277467
120.7659677	24.41240597
120.7656202	24.41193929
120.7650851	24.41154593
120.7641484	24.4109802
120.7631317	24.41021807
120.7624632	24.40950555
120.7614473	24.40832634
120.7602983	24.40668078
120.7569875	24.40246034
>	
120.8108663	24.39440499
120.8104581	24.39481332
120.8096809	24.39529229
120.8088458	24.39562898
120.8082433	24.39614372
